2025-12-28 18:45:35,051 | INFO | Logging initialized. Log file: results\continuous_control\run_20251228_184535\run.log
2025-12-28 18:45:35,052 | INFO | Results will be saved to: results\continuous_control\run_20251228_184535
2025-12-28 18:45:35,052 | INFO | Seeds: (29,)
2025-12-28 18:45:35,052 | INFO | Unity exe: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-28 18:45:35,056 | INFO | Hyperparameter search enabled. Trials to run: 10 (max-trials=10)
2025-12-28 18:45:35,058 | INFO | [trial_001] Starting trial with hparams: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":5,"tau":0.01}
2025-12-28 19:55:46,076 | INFO | [trial_001 | seed 29] elapsed_time 01:10:11, episode 0065, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 30.22±10.54, mean_exploration_ratio_over_100_episodes_from_training 0.0146±0.0018, mean_reward_over_100_episodes_from_eval 30.68±10.46
2025-12-28 19:57:34,081 | INFO | [trial_001 | seed 29] elapsed_time 01:11:59, episode 0066, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 30.32±10.50, mean_exploration_ratio_over_100_episodes_from_training 0.0146±0.0018, mean_reward_over_100_episodes_from_eval 30.73±10.39
2025-12-28 19:59:25,415 | INFO | [trial_001 | seed 29] elapsed_time 01:13:50, episode 0067, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 30.33±10.42, mean_exploration_ratio_over_100_episodes_from_training 0.0145±0.0018, mean_reward_over_100_episodes_from_eval 30.73±10.32
2025-12-28 20:01:19,169 | INFO | [trial_001 | seed 29] elapsed_time 01:15:44, episode 0068, episode_env_steps 1001, episode_sum_max_reward_per_step 39.619999, episode_sum_max_abs_reward_per_step 39.619999, mean_reward_over_100_episodes_from_training 30.36±10.35, mean_exploration_ratio_over_100_episodes_from_training 0.0145±0.0018, mean_reward_over_100_episodes_from_eval 30.76±10.25
2025-12-28 20:02:49,219 | INFO | [trial_001 | seed 29] elapsed_time 01:17:14, episode 0069, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 30.41±10.28, mean_exploration_ratio_over_100_episodes_from_training 0.0144±0.0019, mean_reward_over_100_episodes_from_eval 30.80±10.18
2025-12-28 20:04:05,218 | INFO | [trial_001 | seed 29] elapsed_time 01:18:30, episode 0070, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 30.44±10.21, mean_exploration_ratio_over_100_episodes_from_training 0.0144±0.0019, mean_reward_over_100_episodes_from_eval 30.85±10.12
2025-12-28 20:05:33,060 | INFO | [trial_001 | seed 29] elapsed_time 01:19:57, episode 0071, episode_env_steps 1001, episode_sum_max_reward_per_step 39.749999, episode_sum_max_abs_reward_per_step 39.749999, mean_reward_over_100_episodes_from_training 30.49±10.15, mean_exploration_ratio_over_100_episodes_from_training 0.0143±0.0019, mean_reward_over_100_episodes_from_eval 30.89±10.05
2025-12-28 20:06:54,486 | INFO | [trial_001 | seed 29] elapsed_time 01:21:19, episode 0072, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 30.56±10.10, mean_exploration_ratio_over_100_episodes_from_training 0.0143±0.0019, mean_reward_over_100_episodes_from_eval 30.99±10.02
2025-12-28 20:08:31,413 | INFO | [trial_001 | seed 29] elapsed_time 01:22:56, episode 0073, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 30.65±10.06, mean_exploration_ratio_over_100_episodes_from_training 0.0142±0.0020, mean_reward_over_100_episodes_from_eval 31.06±09.97
2025-12-28 20:09:59,648 | INFO | [trial_001 | seed 29] elapsed_time 01:24:24, episode 0074, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 30.73±10.01, mean_exploration_ratio_over_100_episodes_from_training 0.0142±0.0020, mean_reward_over_100_episodes_from_eval 31.11±09.91
2025-12-28 20:11:22,689 | INFO | [trial_001 | seed 29] elapsed_time 01:25:47, episode 0075, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 30.82±09.98, mean_exploration_ratio_over_100_episodes_from_training 0.0142±0.0020, mean_reward_over_100_episodes_from_eval 31.15±09.85
2025-12-28 20:12:46,065 | INFO | [trial_001 | seed 29] elapsed_time 01:27:11, episode 0076, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 30.87±09.92, mean_exploration_ratio_over_100_episodes_from_training 0.0141±0.0020, mean_reward_over_100_episodes_from_eval 31.18±09.79
2025-12-28 20:14:20,945 | INFO | [trial_001 | seed 29] elapsed_time 01:28:45, episode 0077, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 30.93±09.87, mean_exploration_ratio_over_100_episodes_from_training 0.0141±0.0020, mean_reward_over_100_episodes_from_eval 31.23±09.74
2025-12-28 20:15:43,651 | INFO | [trial_001 | seed 29] elapsed_time 01:30:08, episode 0078, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 31.01±09.83, mean_exploration_ratio_over_100_episodes_from_training 0.0140±0.0021, mean_reward_over_100_episodes_from_eval 31.29±09.69
2025-12-28 20:17:06,716 | INFO | [trial_001 | seed 29] elapsed_time 01:31:31, episode 0079, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 31.07±09.79, mean_exploration_ratio_over_100_episodes_from_training 0.0140±0.0021, mean_reward_over_100_episodes_from_eval 31.35±09.65
2025-12-28 20:18:38,329 | INFO | [trial_001 | seed 29] elapsed_time 01:33:03, episode 0080, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 31.12±09.74, mean_exploration_ratio_over_100_episodes_from_training 0.0140±0.0021, mean_reward_over_100_episodes_from_eval 31.40±09.60
2025-12-28 20:20:02,892 | INFO | [trial_001 | seed 29] elapsed_time 01:34:27, episode 0081, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 31.11±09.68, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0021, mean_reward_over_100_episodes_from_eval 31.42±09.54
2025-12-28 20:21:22,109 | INFO | [trial_001 | seed 29] elapsed_time 01:35:47, episode 0082, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 31.13±09.62, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0021, mean_reward_over_100_episodes_from_eval 31.47±09.49
2025-12-28 20:22:41,141 | INFO | [trial_001 | seed 29] elapsed_time 01:37:06, episode 0083, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 31.19±09.58, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0021, mean_reward_over_100_episodes_from_eval 31.53±09.45
2025-12-28 20:23:58,241 | INFO | [trial_001 | seed 29] elapsed_time 01:38:23, episode 0084, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 31.25±09.54, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0021, mean_reward_over_100_episodes_from_eval 31.55±09.40
2025-12-28 20:25:15,951 | INFO | [trial_001 | seed 29] elapsed_time 01:39:40, episode 0085, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 31.28±09.49, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0021, mean_reward_over_100_episodes_from_eval 31.59±09.35
2025-12-28 20:26:32,477 | INFO | [trial_001 | seed 29] elapsed_time 01:40:57, episode 0086, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 31.33±09.45, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0021, mean_reward_over_100_episodes_from_eval 31.64±09.31
2025-12-28 20:27:58,642 | INFO | [trial_001 | seed 29] elapsed_time 01:42:23, episode 0087, episode_env_steps 1001, episode_sum_max_reward_per_step 39.739999, episode_sum_max_abs_reward_per_step 39.739999, mean_reward_over_100_episodes_from_training 31.40±09.41, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0021, mean_reward_over_100_episodes_from_eval 31.70±09.27
2025-12-28 20:29:32,716 | INFO | [trial_001 | seed 29] elapsed_time 01:43:57, episode 0088, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 31.45±09.37, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0021, mean_reward_over_100_episodes_from_eval 31.76±09.24
2025-12-28 20:30:56,162 | INFO | [trial_001 | seed 29] elapsed_time 01:45:21, episode 0089, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 31.52±09.34, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0021, mean_reward_over_100_episodes_from_eval 31.83±09.21
2025-12-28 20:32:22,160 | INFO | [trial_001 | seed 29] elapsed_time 01:46:47, episode 0090, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 31.57±09.30, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0022, mean_reward_over_100_episodes_from_eval 31.88±09.17
2025-12-28 20:33:44,245 | INFO | [trial_001 | seed 29] elapsed_time 01:48:09, episode 0091, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 31.63±09.27, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0022, mean_reward_over_100_episodes_from_eval 31.88±09.12
2025-12-28 20:35:04,346 | INFO | [trial_001 | seed 29] elapsed_time 01:49:29, episode 0092, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 31.66±09.22, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0022, mean_reward_over_100_episodes_from_eval 31.88±09.07
2025-12-28 20:36:29,219 | INFO | [trial_001 | seed 29] elapsed_time 01:50:54, episode 0093, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 31.68±09.18, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0022, mean_reward_over_100_episodes_from_eval 31.92±09.03
2025-12-28 20:37:53,826 | INFO | [trial_001 | seed 29] elapsed_time 01:52:18, episode 0094, episode_env_steps 1001, episode_sum_max_reward_per_step 39.619999, episode_sum_max_abs_reward_per_step 39.619999, mean_reward_over_100_episodes_from_training 31.67±09.13, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0022, mean_reward_over_100_episodes_from_eval 31.89±08.99
2025-12-28 20:39:25,581 | INFO | [trial_001 | seed 29] elapsed_time 01:53:50, episode 0095, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 31.71±09.09, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0022, mean_reward_over_100_episodes_from_eval 31.92±08.94
2025-12-28 20:40:48,796 | INFO | [trial_001 | seed 29] elapsed_time 01:55:13, episode 0096, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 31.73±09.04, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0022, mean_reward_over_100_episodes_from_eval 31.90±08.90
2025-12-28 20:42:07,327 | INFO | [trial_001 | seed 29] elapsed_time 01:56:32, episode 0097, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 31.74±09.00, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0022, mean_reward_over_100_episodes_from_eval 31.92±08.85
2025-12-28 20:43:35,822 | INFO | [trial_001 | seed 29] elapsed_time 01:58:00, episode 0098, episode_env_steps 1001, episode_sum_max_reward_per_step 39.609999, episode_sum_max_abs_reward_per_step 39.609999, mean_reward_over_100_episodes_from_training 31.77±08.96, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0022, mean_reward_over_100_episodes_from_eval 31.98±08.83
2025-12-28 20:44:55,860 | INFO | [trial_001 | seed 29] Requirement met (evaluation metric): solved at episode 100 with mean_100_eval=32.03
2025-12-28 20:44:55,864 | INFO | [trial_001 | seed 29] elapsed_time 01:59:20, episode 0099, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 31.83±08.93, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0022, mean_reward_over_100_episodes_from_eval 32.03±08.80
2025-12-28 20:44:55,864 | INFO | [trial_001 | seed 29] --> reached_goal_mean_reward (eval mean_100) OK
2025-12-28 21:26:52,771 | INFO | [trial_001 | seed 29] Training complete.
2025-12-28 21:26:52,774 | INFO | [trial_001 | seed 29] Solved (evaluation metric) at episode 100.
2025-12-28 21:26:52,775 | INFO | [trial_001 | seed 29] Final evaluation score 37.71±0.53 in 4890.90s training, 9677.71s wall.
2025-12-28 21:26:52,775 | INFO | [trial_001 | seed 29] Closing UnityVectorEnv (worker_id=1029).
2025-12-28 21:26:52,776 | INFO | [Main] Requesting worker 1029 to close Unity env.
2025-12-28 21:26:54,402 | INFO | [Main] Worker 1029 joined. Unity env fully closed.
2025-12-28 21:26:54,406 | INFO | [trial_001 | seed 29] Final eval score: 37.71
2025-12-28 21:26:54,989 | INFO | [trial_001 | seed 29] Per-seed evaluation plot saved to results\continuous_control\run_20251228_184535\plots\evaluation_mean100_trial_001_seed_29.png
2025-12-28 21:26:54,991 | INFO | [trial_001 | seed 29] Summary appended to results\continuous_control\run_20251228_184535\plots_summary.csv
2025-12-28 21:26:55,392 | INFO | [trial_001] Final scores across seeds: [37.713]
2025-12-28 21:26:55,392 | INFO | [trial_001] Avg=37.713 ± 0.000, Best seed score=37.713
2025-12-28 21:26:55,394 | INFO | [trial_002] Starting trial with hparams: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.1,"hidden_dims":[64,64],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":10,"tau":0.01}
2025-12-28 21:26:55,397 | INFO | [trial_002 | seed 29] Start training with hparams: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.1,"hidden_dims":[64,64],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":10,"tau":0.01}
2025-12-28 21:26:55,397 | INFO | [trial_002 | seed 29] === Starting run for seed 29 ===
2025-12-28 21:26:55,398 | INFO | [trial_002 | seed 29] Hyperparameters: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.1,"hidden_dims":[64,64],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":10,"tau":0.01}
2025-12-28 21:26:55,446 | INFO | [trial_002 | seed 29] Launching UnityVectorEnv with worker_id=2029, seed=29
2025-12-28 21:26:55,447 | INFO | [Main] Spawning worker 2029 for Unity env (seed=29). Executable: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-28 21:26:55,470 | INFO | [Main] Worker 2029 started (pid=50508).
2025-12-28 21:27:02,667 | INFO | [trial_002 | seed 29] Environment batched agents (train): 20
2025-12-28 21:27:48,494 | INFO | [trial_002 | seed 29] Environment batched agents (eval): 20
2025-12-28 21:28:10,327 | INFO | [trial_002 | seed 29] elapsed_time 00:01:14, episode 0000, episode_env_steps 1001, episode_sum_max_reward_per_step 13.570000, episode_sum_max_abs_reward_per_step 13.570000, mean_reward_over_100_episodes_from_training 00.78±00.00, mean_exploration_ratio_over_100_episodes_from_training 0.0317±0.0000, mean_reward_over_100_episodes_from_eval 01.05±00.00
2025-12-28 21:29:21,557 | INFO | [trial_002 | seed 29] elapsed_time 00:02:26, episode 0001, episode_env_steps 1001, episode_sum_max_reward_per_step 14.710000, episode_sum_max_abs_reward_per_step 14.710000, mean_reward_over_100_episodes_from_training 00.85±00.07, mean_exploration_ratio_over_100_episodes_from_training 0.0298±0.0019, mean_reward_over_100_episodes_from_eval 00.85±00.20
2025-12-28 21:30:31,712 | INFO | [trial_002 | seed 29] elapsed_time 00:03:36, episode 0002, episode_env_steps 1001, episode_sum_max_reward_per_step 16.960000, episode_sum_max_abs_reward_per_step 16.960000, mean_reward_over_100_episodes_from_training 00.93±00.13, mean_exploration_ratio_over_100_episodes_from_training 0.0289±0.0020, mean_reward_over_100_episodes_from_eval 00.96±00.23
2025-12-28 21:31:38,132 | INFO | [trial_002 | seed 29] elapsed_time 00:04:42, episode 0003, episode_env_steps 1001, episode_sum_max_reward_per_step 23.759999, episode_sum_max_abs_reward_per_step 23.759999, mean_reward_over_100_episodes_from_training 01.12±00.34, mean_exploration_ratio_over_100_episodes_from_training 0.0285±0.0018, mean_reward_over_100_episodes_from_eval 01.18±00.43
2025-12-28 21:32:46,365 | INFO | [trial_002 | seed 29] elapsed_time 00:05:50, episode 0004, episode_env_steps 1001, episode_sum_max_reward_per_step 23.899999, episode_sum_max_abs_reward_per_step 23.899999, mean_reward_over_100_episodes_from_training 01.25±00.41, mean_exploration_ratio_over_100_episodes_from_training 0.0284±0.0017, mean_reward_over_100_episodes_from_eval 01.17±00.38
