2025-12-29 22:50:41,816 | INFO | Logging initialized. Log file: results\continuous_control\run_20251229_225041\run.log
2025-12-29 22:50:41,816 | INFO | Results will be saved to: results\continuous_control\run_20251229_225041
2025-12-29 22:50:41,816 | INFO | Seeds: (33, 41, 66, 39, 8, 77, 21, 20, 44, 22)
2025-12-29 22:50:41,816 | INFO | Unity exe: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-29 22:50:41,816 | INFO | No hyperparameter search requested; running a single configuration.
2025-12-29 22:50:41,816 | INFO | Using hyperparameters: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":5,"tau":0.01}
2025-12-29 23:43:54,728 | INFO | [default | seed 33] elapsed_time 00:53:12, episode 0067, episode_env_steps 1001, episode_sum_max_reward_per_step 39.609999, episode_sum_max_abs_reward_per_step 39.609999, mean_reward_over_100_episodes_from_training 23.82±10.88, mean_exploration_ratio_over_100_episodes_from_training 0.0142±0.0009, mean_reward_over_100_episodes_from_eval 24.07±11.06
2025-12-29 23:44:43,759 | INFO | [default | seed 33] elapsed_time 00:54:01, episode 0068, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 23.97±10.87, mean_exploration_ratio_over_100_episodes_from_training 0.0142±0.0009, mean_reward_over_100_episodes_from_eval 24.24±11.07
2025-12-29 23:45:31,205 | INFO | [default | seed 33] elapsed_time 00:54:49, episode 0069, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 24.11±10.86, mean_exploration_ratio_over_100_episodes_from_training 0.0141±0.0010, mean_reward_over_100_episodes_from_eval 24.43±11.10
2025-12-29 23:46:17,775 | INFO | [default | seed 33] elapsed_time 00:55:35, episode 0070, episode_env_steps 1001, episode_sum_max_reward_per_step 39.739999, episode_sum_max_abs_reward_per_step 39.739999, mean_reward_over_100_episodes_from_training 24.26±10.86, mean_exploration_ratio_over_100_episodes_from_training 0.0141±0.0010, mean_reward_over_100_episodes_from_eval 24.62±11.13
2025-12-29 23:47:04,697 | INFO | [default | seed 33] elapsed_time 00:56:22, episode 0071, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 24.42±10.86, mean_exploration_ratio_over_100_episodes_from_training 0.0141±0.0010, mean_reward_over_100_episodes_from_eval 24.73±11.09
2025-12-29 23:47:52,038 | INFO | [default | seed 33] elapsed_time 00:57:10, episode 0072, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 24.56±10.86, mean_exploration_ratio_over_100_episodes_from_training 0.0141±0.0010, mean_reward_over_100_episodes_from_eval 24.90±11.11
2025-12-29 23:48:38,534 | INFO | [default | seed 33] elapsed_time 00:57:56, episode 0073, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 24.68±10.83, mean_exploration_ratio_over_100_episodes_from_training 0.0140±0.0010, mean_reward_over_100_episodes_from_eval 24.98±11.06
2025-12-29 23:49:24,538 | INFO | [default | seed 33] elapsed_time 00:58:42, episode 0074, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 24.79±10.80, mean_exploration_ratio_over_100_episodes_from_training 0.0140±0.0011, mean_reward_over_100_episodes_from_eval 25.11±11.03
2025-12-29 23:50:11,275 | INFO | [default | seed 33] elapsed_time 00:59:29, episode 0075, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 24.90±10.77, mean_exploration_ratio_over_100_episodes_from_training 0.0140±0.0011, mean_reward_over_100_episodes_from_eval 25.19±10.99
2025-12-29 23:50:57,309 | INFO | [default | seed 33] elapsed_time 01:00:15, episode 0076, episode_env_steps 1001, episode_sum_max_reward_per_step 39.749999, episode_sum_max_abs_reward_per_step 39.749999, mean_reward_over_100_episodes_from_training 25.01±10.74, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0011, mean_reward_over_100_episodes_from_eval 25.24±10.92
2025-12-29 23:51:43,637 | INFO | [default | seed 33] elapsed_time 01:01:01, episode 0077, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 25.12±10.72, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0012, mean_reward_over_100_episodes_from_eval 25.38±10.92
2025-12-29 23:52:29,370 | INFO | [default | seed 33] elapsed_time 01:01:47, episode 0078, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 25.27±10.73, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0012, mean_reward_over_100_episodes_from_eval 25.53±10.93
2025-12-29 23:53:16,672 | INFO | [default | seed 33] elapsed_time 01:02:34, episode 0079, episode_env_steps 1001, episode_sum_max_reward_per_step 39.739999, episode_sum_max_abs_reward_per_step 39.739999, mean_reward_over_100_episodes_from_training 25.40±10.73, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0012, mean_reward_over_100_episodes_from_eval 25.67±10.94
2025-12-29 23:54:04,441 | INFO | [default | seed 33] elapsed_time 01:03:22, episode 0080, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 25.50±10.70, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0012, mean_reward_over_100_episodes_from_eval 25.73±10.88
2025-12-29 23:54:53,613 | INFO | [default | seed 33] elapsed_time 01:04:11, episode 0081, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 25.58±10.66, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0012, mean_reward_over_100_episodes_from_eval 25.86±10.88
2025-12-29 23:55:40,152 | INFO | [default | seed 33] elapsed_time 01:04:58, episode 0082, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 25.66±10.62, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0012, mean_reward_over_100_episodes_from_eval 25.96±10.85
2025-12-29 23:56:26,155 | INFO | [default | seed 33] elapsed_time 01:05:44, episode 0083, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 25.73±10.57, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0013, mean_reward_over_100_episodes_from_eval 26.10±10.86
2025-12-29 23:57:12,699 | INFO | [default | seed 33] elapsed_time 01:06:30, episode 0084, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 25.84±10.56, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0013, mean_reward_over_100_episodes_from_eval 26.21±10.84
2025-12-29 23:57:58,453 | INFO | [default | seed 33] elapsed_time 01:07:16, episode 0085, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 25.96±10.56, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0013, mean_reward_over_100_episodes_from_eval 26.31±10.82
2025-12-29 23:58:46,626 | INFO | [default | seed 33] elapsed_time 01:08:04, episode 0086, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 26.08±10.56, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0013, mean_reward_over_100_episodes_from_eval 26.42±10.81
2025-12-29 23:59:33,929 | INFO | [default | seed 33] elapsed_time 01:08:52, episode 0087, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 26.19±10.55, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0013, mean_reward_over_100_episodes_from_eval 26.52±10.79
2025-12-30 00:00:21,500 | INFO | [default | seed 33] elapsed_time 01:09:39, episode 0088, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 26.29±10.53, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0013, mean_reward_over_100_episodes_from_eval 26.63±10.77
2025-12-30 00:01:09,907 | INFO | [default | seed 33] elapsed_time 01:10:28, episode 0089, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 26.39±10.51, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0013, mean_reward_over_100_episodes_from_eval 26.70±10.73
2025-12-30 00:01:57,495 | INFO | [default | seed 33] elapsed_time 01:11:15, episode 0090, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 26.46±10.47, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0013, mean_reward_over_100_episodes_from_eval 26.79±10.71
2025-12-30 00:02:44,250 | INFO | [default | seed 33] elapsed_time 01:12:02, episode 0091, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 26.55±10.46, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0014, mean_reward_over_100_episodes_from_eval 26.89±10.70
2025-12-30 00:03:30,447 | INFO | [default | seed 33] elapsed_time 01:12:48, episode 0092, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 26.66±10.45, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0014, mean_reward_over_100_episodes_from_eval 27.01±10.70
2025-12-30 00:04:18,202 | INFO | [default | seed 33] elapsed_time 01:13:36, episode 0093, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 26.74±10.42, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0014, mean_reward_over_100_episodes_from_eval 27.09±10.66
2025-12-30 00:05:05,421 | INFO | [default | seed 33] elapsed_time 01:14:23, episode 0094, episode_env_steps 1001, episode_sum_max_reward_per_step 39.619999, episode_sum_max_abs_reward_per_step 39.619999, mean_reward_over_100_episodes_from_training 26.83±10.41, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0014, mean_reward_over_100_episodes_from_eval 27.17±10.64
2025-12-30 00:05:53,075 | INFO | [default | seed 33] elapsed_time 01:15:11, episode 0095, episode_env_steps 1001, episode_sum_max_reward_per_step 39.609999, episode_sum_max_abs_reward_per_step 39.609999, mean_reward_over_100_episodes_from_training 26.91±10.38, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0014, mean_reward_over_100_episodes_from_eval 27.24±10.61
2025-12-30 00:06:40,474 | INFO | [default | seed 33] elapsed_time 01:15:58, episode 0096, episode_env_steps 1001, episode_sum_max_reward_per_step 39.539999, episode_sum_max_abs_reward_per_step 39.539999, mean_reward_over_100_episodes_from_training 26.99±10.36, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0014, mean_reward_over_100_episodes_from_eval 27.25±10.55
2025-12-30 00:07:27,178 | INFO | [default | seed 33] elapsed_time 01:16:45, episode 0097, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 27.06±10.33, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0014, mean_reward_over_100_episodes_from_eval 27.30±10.51
2025-12-30 00:08:14,675 | INFO | [default | seed 33] elapsed_time 01:17:32, episode 0098, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 27.15±10.32, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0014, mean_reward_over_100_episodes_from_eval 27.38±10.49
2025-12-30 00:09:00,963 | INFO | [default | seed 33] elapsed_time 01:18:19, episode 0099, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 27.22±10.28, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0014, mean_reward_over_100_episodes_from_eval 27.43±10.45
2025-12-30 00:09:47,556 | INFO | [default | seed 33] elapsed_time 01:19:05, episode 0100, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 27.57±09.96, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0015, mean_reward_over_100_episodes_from_eval 27.76±10.11
2025-12-30 00:10:33,386 | INFO | [default | seed 33] elapsed_time 01:19:51, episode 0101, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 27.86±09.61, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0015, mean_reward_over_100_episodes_from_eval 28.10±09.79
2025-12-30 00:11:20,359 | INFO | [default | seed 33] elapsed_time 01:20:38, episode 0102, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 28.14±09.24, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0015, mean_reward_over_100_episodes_from_eval 28.38±09.41
2025-12-30 00:12:07,691 | INFO | [default | seed 33] elapsed_time 01:21:25, episode 0103, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 28.45±08.85, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0015, mean_reward_over_100_episodes_from_eval 28.70±09.04
2025-12-30 00:12:54,340 | INFO | [default | seed 33] elapsed_time 01:22:12, episode 0104, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 28.76±08.44, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0015, mean_reward_over_100_episodes_from_eval 29.03±08.64
2025-12-30 00:13:41,512 | INFO | [default | seed 33] elapsed_time 01:22:59, episode 0105, episode_env_steps 1001, episode_sum_max_reward_per_step 39.619999, episode_sum_max_abs_reward_per_step 39.619999, mean_reward_over_100_episodes_from_training 29.05±08.04, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0015, mean_reward_over_100_episodes_from_eval 29.30±08.26
2025-12-30 00:14:27,473 | INFO | [default | seed 33] elapsed_time 01:23:45, episode 0106, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 29.35±07.62, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0016, mean_reward_over_100_episodes_from_eval 29.59±07.93
2025-12-30 00:15:13,779 | INFO | [default | seed 33] elapsed_time 01:24:31, episode 0107, episode_env_steps 1001, episode_sum_max_reward_per_step 39.579999, episode_sum_max_abs_reward_per_step 39.579999, mean_reward_over_100_episodes_from_training 29.63±07.21, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0016, mean_reward_over_100_episodes_from_eval 29.92±07.49
2025-12-30 00:15:59,505 | INFO | [default | seed 33] Requirement met (evaluation metric): solved at episode 109 with mean_100_eval=30.24
2025-12-30 00:15:59,509 | INFO | [default | seed 33] elapsed_time 01:25:17, episode 0108, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 29.96±06.80, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0016, mean_reward_over_100_episodes_from_eval 30.24±07.09
2025-12-30 00:15:59,509 | INFO | [default | seed 33] --> reached_goal_mean_reward (eval mean_100) OK
2025-12-30 00:41:01,612 | INFO | [default | seed 33] Training complete.
2025-12-30 00:41:01,612 | INFO | [default | seed 33] Solved (evaluation metric) at episode 109.
2025-12-30 00:41:01,612 | INFO | [default | seed 33] Final evaluation score 36.52±0.53 in 3509.00s training, 6619.79s wall.
2025-12-30 00:41:01,612 | INFO | [default | seed 33] Closing UnityVectorEnv (worker_id=33).
2025-12-30 00:41:01,612 | INFO | [Main] Requesting worker 33 to close Unity env.
2025-12-30 00:41:02,634 | INFO | [Main] Worker 33 joined. Unity env fully closed.
2025-12-30 00:41:02,636 | INFO | [default | seed 33] Final eval score: 36.52
2025-12-30 00:41:03,194 | INFO | [default | seed 33] Per-seed evaluation plot saved to results\continuous_control\run_20251229_225041\plots\evaluation_mean100_default_seed_33.png
2025-12-30 00:41:03,194 | INFO | [default | seed 33] Summary appended to results\continuous_control\run_20251229_225041\plots_summary.csv
2025-12-30 00:41:03,381 | INFO | [default | seed 41] Start training with hparams: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":5,"tau":0.01}
2025-12-30 00:41:03,381 | INFO | [default | seed 41] === Starting run for seed 41 ===
